"entered.date","enterer","date","time","observer","plant","sex","exclosure","position","pre","m1","m2.early","m2.late","f.early","f.late","post","abort","imm","notes","projected","osr.0.f","osr.1.f","osr.2.f","osr.3.f","osr.4.f","osr.5.f","osr.patch.f","osr.0.m","osr.1.m","osr.2.m","osr.3.m","osr.4.m","osr.5.m","osr.patch.m","size.0.f","size.1.f","size.2.f","size.3.f","size.4.f","size.5.f","size.patch.f","size.0.m","size.1.m","size.2.m","size.3.m","size.4.m","size.5.m","size.patch.m"
"2014-07-07","KME",2014-07-06,"17:04:00","KME","A2074","F",10,20,1,0,0,0,0,0,0,0,0,"",0,NA,NA,1,0,0.136239782016349,0.585209003215434,0.226851851851852,NA,NA,NA,NA,NA,NA,NA,0,0,1,15.73,18.35,12.44,47.52,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","KME","A248","H",10,21,0,0,0,1,0,0,0,0,0,"",0,1,0,0.201288244766506,0,0.221238938053097,0.479128856624319,0.226851851851852,NA,0,0.224618149146451,0,0,0.441306266548985,0.141456054319125,1,2,12.42,12.04,9.04,11.02,47.52,0,4.02,11.13,15.12,11.42,11.33,53.02
"2014-07-07","KME",2014-07-06,"17:04:00","KME","A2108","F",10,22,0,0,0,0,0,0,0,0,0,"",0,NA,0.357142857142857,0.118764845605701,0,0.279191128506197,0.24330900243309,0.226851851851852,NA,NA,NA,NA,NA,NA,NA,0,7,8.42,4.44,15.33,12.33,47.52,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","KME","E10","H",10,23,0,0,0,0,0,0,0,0,0,"",0,NA,1,0,0.173370319001387,0,0.462222222222222,0.226851851851852,NA,NA,0,0.168463611859838,0,0.326157860404436,0.141456054319125,0,1,2,14.42,14.35,15.75,47.52,0,0,4.02,14.84,18.83,15.33,53.02
"2014-07-07","KME",2014-07-06,"17:04:00","KME","A1344","F",10,24,0,0,0,0,0,0,0,2,0,"",0,0,1,0.201288244766506,0,0,0.397163120567376,0.226851851851852,NA,NA,NA,NA,NA,NA,NA,2,1,12.42,2.71,11.06,18.33,47.52,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1345","F",11,1,1,0,0,0,2,1,0,0,0,"",0,0,0,0.534665833853841,0.797597597597598,0,0.313863476425053,0.424467398321498,NA,NA,NA,NA,NA,NA,NA,5.56,8.02,16.01,16.65,1.51,14.21,61.96,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A553","H",11,2,1,0,0,0,1,0,0,0,0,"",0,0.774869109947644,0,0.611662038873463,0.361924686192469,0.397415185783522,0.218340611353712,0.424467398321498,0.5,0,0.700280112044818,0.640258690379951,0.262690355329949,0.249126891734575,0.391347424042272,3.82,8.02,25.21,9.56,6.19,9.16,61.96,4,9.13,10.71,12.37,15.76,8.59,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A444","H",11,3,0,0,0,0,0,0,0,0,0,"",0,NA,0,0.307523338824821,0.528557599225557,0.955673758865248,0.305898491083676,0.424467398321498,NA,0.134770889487871,0.358435493286632,0.649090909090909,0.211640211640212,0.411001556824079,0.391347424042272,0,7.56,18.21,10.33,11.28,14.58,61.96,0,3.71,17.13,11,9.45,19.27,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A2048","F",11,4,0,0,0,0,1,1,1,0,1,"",0,0,0.411954765751212,0.647832817337461,0,0.238141335914811,0.398406374501992,0.424467398321498,NA,NA,NA,NA,NA,NA,NA,8.02,12.38,25.84,0.37,10.33,5.02,61.96,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1349","H",11,5,0,0,0,0,0,0,0,0,0,"",0,NA,0.909933774834437,0.276849642004773,0.312565997888068,0,0.218340611353712,0.424467398321498,NA,0.666666666666667,0.428292682926829,0.473609129814551,0.186899563318777,0.249126891734575,0.391347424042272,0,15.1,16.76,18.94,2,9.16,61.96,0,6,20.5,14.02,11.45,8.59,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A545","H",11,6,0,0,0,0,0,0,0,0,0,"",0,0,0.481223922114047,0.120767494356659,0.594124047878128,0.563644103873989,0.843881856540084,0.424467398321498,0.25,0.69,0.245283018867925,0.334346504559271,0.455106237148732,0.491017964071856,0.391347424042272,2,7.19,17.72,9.19,23.49,2.37,61.96,2,6,14.84,16.45,14.59,6.68,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A528","H",11,7,0,0,0,0,1,0,0,0,0,"",0,0.713333333333333,0.289601554907677,0.606354810238305,0.229906542056075,0.398406374501992,NA,0.424467398321498,1,0.37953303527074,0.320459290187891,0.539509536784741,0,NA,0.391347424042272,3,20.58,22.66,10.7,5.02,0,61.96,2,20.13,19.16,14.68,4.59,0,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A49","H",11,8,0,1,1,2,1,0,0,0,0,"",0,0.955673758865248,0.435540069686411,0.359486447931526,0.271372549019608,0.245700245700246,0,0.424467398321498,1,0.723585912486659,0.303171641791045,0.336829836829837,0.44,0,0.391347424042272,11.28,5.74,21.03,12.75,8.14,3.02,61.96,2,9.37,21.44,17.16,6,4.59,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A682","F",11,9,0,0,0,0,0,0,0,0,0,"",0,NA,0,0.415366146458583,0.129071170084439,0.358974358974359,0.768145161290323,0.424467398321498,NA,NA,NA,NA,NA,NA,NA,0,2,8.33,16.58,15.21,19.84,61.96,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","MA","E22","H",11,10,0,0,1,0,0,1,1,0,0,"",0,0.481223922114047,0.428,0.124440019910403,0.593189307945807,0.843881856540084,NA,0.424467398321498,0.69,0.69,0.150279089738085,0.464766003227542,0.491017964071856,NA,0.391347424042272,7.19,5,20.09,27.31,2.37,0,61.96,6,6,23.29,18.59,6.68,0,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A2118","H",11,11,0,0,0,0,1,0,1,0,0,"",0,0.465549348230912,0.904761904761905,0.347010550996483,0.145985401459854,0,NA,0.424467398321498,0.7,1,0.34538970962812,0.342412451361868,0,NA,0.391347424042272,5.37,14.28,25.59,13.7,3.02,0,61.96,5,4,39.26,7.71,4.59,0,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A74","H",11,12,0,0,0,0,0,0,1,0,1,"",0,0,0.955673758865248,0.429065743944637,0.34366576819407,0.307605633802817,0,0.424467398321498,0.750572082379863,0.464037122969838,0.666666666666667,0.177147918511957,0.577680525164114,0.0758725341426404,0.391347424042272,0.37,11.28,11.56,14.84,17.75,6.16,61.96,4.37,4.31,9,22.58,13.71,6.59,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1521","H",11,13,0,0,0,0,0,0,0,0,0,"",0,NA,0,0.376496191512514,0.237250554323725,0.214797136038186,0.74792243767313,0.424467398321498,NA,NA,0.628,0.229490022172949,0.220959595959596,0.586330935251799,0.391347424042272,0,1.14,9.19,9.02,20.95,21.66,61.96,0,0,10,18.04,15.84,16.68,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","C50","H",11,14,0,0,0,0,0,0,0,2,0,"",0,NA,0.415366146458583,0.283099450884686,0.461119515885023,0.706443914081146,NA,0.424467398321498,0.82,0.307806691449814,0.462762933484935,0.267220902612827,0.49438202247191,NA,0.391347424042272,0,8.33,16.39,33.05,4.19,0,61.96,2,13.45,17.59,16.84,10.68,0,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1396","H",11,15,0,0,0,0,0,0,0,0,0,"",0,NA,0.429065743944637,0.684798807749627,0.164444444444444,0,NA,0.424467398321498,NA,0.364741641337386,0.670194003527337,0.126774847870183,0,NA,0.391347424042272,0,11.56,26.84,18,5.56,0,61.96,0,16.45,22.68,19.72,1.71,0,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1228","F",11,16,0,0,0,0,0,0,0,0,0,"",0,NA,0.375,0.797597597597598,0.5175,0.291156462585034,0,0.424467398321498,NA,NA,NA,NA,NA,NA,NA,0,6.56,16.65,8,22.05,8.7,61.96,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A3369","F",11,17,0,0,0,0,0,0,0,0,0,"",0,0,NA,0.227481919789612,0.640308582449373,0.426409017713366,0.706443914081146,0.424467398321498,NA,NA,NA,NA,NA,NA,NA,1.14,0,15.21,10.37,31.05,4.19,61.96,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","MA","C83","F",11,18,0,0,0,0,0,0,0,1,0,"",0,NA,0,0.450017914725905,0.49746192893401,0.315565031982942,NA,0.424467398321498,NA,NA,NA,NA,NA,NA,NA,0,3,27.91,21.67,9.38,0,61.96,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1187","H",11,19,1,0,0,0,0,1,1,0,0,"",0,0.397415185783522,NA,0.693914623069936,0.423921271763815,0.197596795727637,0,0.424467398321498,0.625,0,0.478527607361963,0.533241946538725,0.165234633179114,0,0.391347424042272,6.19,0,22.02,13.21,14.98,5.56,61.96,4,2.31,22.82,14.59,15.13,1.71,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A616","F",11,20,0,0,0,0,0,0,0,0,0,"",0,NA,0,0,0.487935656836461,0.487637362637363,0.472977624784854,0.424467398321498,NA,NA,NA,NA,NA,NA,NA,0,4.16,3,11.19,14.56,29.05,61.96,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A3265","H",11,21,0,0,0,0,0,1,0,0,0,"",0,0,0.398406374501992,0.335607094133697,0.520565552699229,0.49746192893401,0.315565031982942,0.424467398321498,0.535,0,0.69,0.629653821032005,0.330285714285714,0.350262697022767,0.391347424042272,3,5.02,7.33,15.56,21.67,9.38,61.96,4,12.04,6,15.31,17.5,5.71,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1604","H",11,22,0,0,0,0,0,0,0,0,0,"",0,NA,0.544566544566545,0,0.662674650698603,0.494263018534863,0.152577319587629,0.424467398321498,NA,0.625,0.155523255813953,0.580178173719376,0.7675,0.148456057007126,0.391347424042272,0,8.19,3,20.04,11.33,19.4,61.96,0,4,13.76,17.96,8,16.84,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1481","F",11,23,1,0,0,0,1,0,1,0,0,"",0,0,0,0.636942675159236,0.442451420029895,0.447444551591128,0.472977624784854,0.424467398321498,NA,NA,NA,NA,NA,NA,NA,3.02,3,3.14,13.38,10.37,29.05,61.96,0,0,0,0,0,0,0
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A300","H",11,24,0,0,1,1,0,0,0,0,0,"",0,1,0,0.267100977198697,0.384024577572965,0.75,0.152577319587629,0.424467398321498,NA,0.535,0.155860349127182,0.552094522019334,0.794711203897008,0.148456057007126,0.391347424042272,2,3,9.21,6.51,21.84,19.4,61.96,0,4,16.04,9.31,14.37,16.84,60.56
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A2180","H",12,1,0,0,0,0,1,0,0,0,0,"",0,0.713333333333333,NA,0.602125147579693,0.277014925373134,0.534069981583794,0.553699284009546,0.482480728801682,1,0,0.335949764521193,0.377142857142857,0.5475,0.257973068745571,0.415083477259643,3,0,8.47,16.75,16.29,12.57,57.08,2,2,6.37,21,24,14.11,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1890","H",12,2,0,0,1,0,0,0,0,0,0,"",0,1,1,0.478190630048465,0.302631578947368,0.310756972111554,0.704918032786885,0.482480728801682,NA,NA,0.416666666666667,0.395568321707017,0.455238095238095,0.394257316399779,0.415083477259643,5.1,0.82,6.19,15.2,17.57,12.2,57.08,0,0,6,24.37,21,18.11,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A2292","H",12,3,0,0,0,0,0,0,0,0,0,"",0,NA,0.335949764521193,0.416666666666667,0.446637877853177,0.741602067183463,0.477842003853565,0.482480728801682,0,0.494623655913978,0.628,0.434166666666667,0.625,0.330907698199923,0.415083477259643,0,6.37,6,16.21,7.74,20.76,57.08,2,8.37,5,24,4,26.11,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A3451","H",12,4,0,0,0,0,0,0,0,0,0,"",0,NA,0.893827160493827,0.222222222222222,0.372179060303367,0.579945799457995,0.600834492350487,0.482480728801682,NA,1,0.213419563459984,0.452121212121212,0.541405706332637,0.193798449612403,0.415083477259643,0,8.1,7.38,27.03,7.38,7.19,57.08,0,2,12.37,33,14.37,7.74,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1421","H",12,5,0,0,0,0,0,0,0,0,0,"",0,1,1,0.28030303030303,0.41953385127636,0.235481304693715,0.60989010989011,0.482480728801682,NA,NA,0.34375,0.664,0.315169366715759,0.444829078321073,0.415083477259643,0.82,5.92,10.56,9.01,12.57,18.2,57.08,0,0,16,10,20.37,23.11,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A535","H",12,6,0,0,0,0,0,1,1,0,0,"",0,0,0.416666666666667,0.364565587734242,0.677966101694915,0.596009975062344,0.471488178025035,0.482480728801682,0.335949764521193,0.448571428571429,0.541818181818182,0.375,0.0548847420417124,0.478823529411765,0.415083477259643,3.37,6,11.74,13.57,8.02,14.38,57.08,6.37,7,22,8,9.11,17,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1348","H",12,7,0,0,0,0,0,0,0,0,0,"",0,NA,0,0.519460500963391,0.451553082985628,0.600834492350487,NA,0.482480728801682,NA,0.125,0.414106939704209,0.507491233662735,0.193798449612403,NA,0.415083477259643,0,2.37,25.95,21.57,7.19,0,57.08,0,4,26.37,31.37,7.74,0,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1695","H",12,8,0,0,0,0,0,0,0,0,0,"",0,1,0.332161687170475,0.606660666066607,0.418032786885246,0.663934426229508,0.32017075773746,0.482480728801682,NA,0.34375,0.58,0.448571428571429,0.444782168186423,0.310051107325383,0.415083477259643,0.82,11.38,11.11,12.2,12.2,9.37,57.08,0,16,8,14,19.74,11.74,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1223","H",12,9,0,0,0,0,1,1,0,0,0,"",0,0.416666666666667,0,0.244851258581236,0.842490842490842,0.564894225271584,0.525593008739076,0.482480728801682,0.628,0.335949764521193,0.450909090909091,1,0.204558737580362,0.478823529411765,0.415083477259643,6,3.37,8.74,5.46,17.49,16.02,57.08,5,6.37,22,2,17.11,17,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","B4","H",12,10,0,0,0,0,0,0,0,0,0,"",0,NA,0.0494559841740851,0.533127889060092,0.753048780487805,0.471488178025035,NA,0.482480728801682,NA,0.349482852476865,0.5512,0.0548847420417124,0.478823529411765,NA,0.415083477259643,0,10.11,19.47,13.12,14.38,0,57.08,0,18.37,25,9.11,17,0,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A2222","H",12,11,0,0,0,0,0,0,1,0,0,"",0,0,0.551569506726457,0.461059190031153,0.673684210526316,0.32017075773746,NA,0.482480728801682,0.125,0.625,0.407857142857143,0.495860165593376,0.310051107325383,NA,0.415083477259643,2.37,4.46,25.68,15.2,9.37,0,57.08,4,4,28,21.74,11.74,0,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A250","H",12,12,0,0,0,0,1,0,1,0,1,"",0,0.361416361416361,0.25705329153605,0.360175695461201,1,0.549185274592637,0.314789687924016,0.482480728801682,0.416666666666667,0.535,0.375,NA,0.419113413932067,0.406261117040199,0.415083477259643,8.19,3.19,6.83,7.56,16.57,14.74,57.08,12,4,8,0,17.37,28.11,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A3297","H",12,13,0,0,0,0,0,0,0,0,0,"",0,NA,0.5175,0.0494559841740851,0.633484162895928,0.592361652377241,0.560693641618497,0.482480728801682,NA,0.675384615384615,0.349482852476865,0.045004500450045,0.545454545454545,0.44625,0.415083477259643,0,8,10.11,8.84,12.83,17.3,57.08,0,13,18.37,11.11,11,16,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A496","H",12,14,0,0,0,0,1,1,2,0,0,"",0,0.0741839762611276,0.919282511210762,0.334558823529412,0.887434554973822,0.538834951456311,NA,0.482480728801682,0.356666666666667,0.705,0.308286516853933,0.6,0.44625,NA,0.415083477259643,6.74,4.46,21.76,7.64,16.48,0,57.08,12,8,28.48,5,16,0,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1849","H",12,15,0,0,0,0,0,0,0,0,0,"",0,0.450549450549451,0.509316770186335,0.430460921843687,0.549795361527967,0.515555555555556,NA,0.482480728801682,0.625,0.125,0.395919668473063,0.392231170061582,0.571111111111111,NA,0.415083477259643,3.64,4.83,24.95,14.66,9,0,57.08,4,4,31.37,21.11,9,0,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1485","H",12,16,0,0,0,0,0,0,1,0,0,"",0,0,0.361416361416361,0.360175695461201,0.963402571711177,0.401051939513478,0.437021572720946,0.482480728801682,0.535,0.416666666666667,0.375,0.29673590504451,0.255069370330843,0.552845528455285,0.415083477259643,2.37,8.19,6.83,10.11,15.21,14.37,57.08,4,12,8,3.37,18.74,23.37,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A2215","H",12,17,0,1,0,0,0,0,0,0,0,"",0,0.82,0.0741839762611276,0.444810543657331,0.555442522889115,0.774869109947644,0.538834951456311,0.482480728801682,0.705,0.356666666666667,0.2822265625,0.363636363636364,1,0.44625,0.415083477259643,2,6.74,18.21,9.83,3.82,16.48,57.08,8,12,20.48,11,2,16,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A261","H",12,18,0,0,0,0,0,0,0,0,0,"",0,1,0.35698282300224,0.515570934256055,0.302650602409639,0.903587443946188,NA,0.482480728801682,NA,0.369080021774633,0.387031408308004,0.453781512605042,0.5,NA,0.415083477259643,2.46,13.39,11.56,20.75,8.92,0,57.08,0,18.37,19.74,27.37,4,0,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A2083","H",12,19,0,0,0,0,0,0,0,0,0,"",0,NA,0.27287853577371,0.614417029511369,0.16651418115279,0.643744030563515,0.515555555555556,0.482480728801682,NA,0.58,0.335570469798658,0.255069370330843,0.541405706332637,0.571111111111111,0.415083477259643,0,6.01,20.67,10.93,10.47,9,57.08,0,8,19.37,18.74,14.37,9,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A1484","H",12,20,0,0,0,0,0,0,0,0,0,"",0,NA,0.398510242085661,0.458640458640459,0.472964943553179,0,0.583251231527094,0.482480728801682,NA,0.416553595658073,0.297842727905358,0.536346976175932,0.0833333333333333,0.507777777777778,0.415083477259643,0,5.37,12.21,16.83,2.37,20.3,57.08,0,14.74,14.37,16.37,6,18,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A75","H",12,21,0,1,1,0,0,0,1,1,0,"",0,0.877076411960133,0.702590673575129,0.305331179321486,0,0.341675734494015,0.903587443946188,0.482480728801682,0,0.193798449612403,0.5175,0.33,0.439880188275567,0.5,0.415083477259643,3.01,9.65,12.38,4.74,18.38,8.92,57.08,2.37,7.74,24,8,23.37,4,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A197","H",12,22,0,0,0,0,0,0,0,0,0,"",0,NA,1,0.587108013937282,0.222429036761284,0.872340425531915,0.557527189467659,0.482480728801682,NA,1,0.447444551591128,0.295912492803684,0.705,0.473649967469096,0.415083477259643,0,3.82,11.48,21.49,2.82,17.47,57.08,0,1,10.37,34.74,8,15.37,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A2122","H",12,23,0,0,0,0,1,0,1,0,0,"",0,0.148367952522255,0.877076411960133,0.560585885486019,0.450549450549451,0.177179305457123,0.660345789180145,0.482480728801682,0.0741839762611276,0,0.52,0.625,0.408879710893134,0.4375,0.415083477259643,3.37,3.01,15.02,3.64,14.11,17.93,57.08,6.74,2.37,21,4,19.37,16,69.48
"2014-07-07","KME",2014-07-06,"17:04:00","MA","A82","H",12,24,0,2,0,1,0,0,0,0,0,"",0,1,0.877076411960133,0.485744456177402,0.158753709198813,0.41953385127636,0.577364680153089,0.482480728801682,1,0,0.279329608938547,0.448571428571429,0.416666666666667,0.473649967469096,0.415083477259643,3.82,3.01,9.47,13.48,9.01,18.29,57.08,1,2.37,10.74,28,12,15.37,69.48
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A1469","F",1,1,0,0,0,0,0,0,0,0,0,"",0,NA,NA,0,0.193798449612403,0.201496833621186,0,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,0,0,3.14,7.74,17.37,13.73,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A116","F",1,2,0,0,0,0,0,0,0,0,0,"",0,NA,NA,0,0,0.189496480779643,0.109809663250366,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,0,0,4,5.85,18.47,13.66,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A1330","F",1,3,0,0,0,0,0,0,0,0,0,"",0,NA,NA,0,0.208333333333333,0.181818181818182,0,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,0,0,3.14,14.4,11,13.44,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","C91","F",1,4,0,0,0,0,0,0,0,0,0,"",0,NA,NA,0,0.334928229665072,0.0701262272089762,0,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,0,0,7.14,10.45,21.39,3,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A3401","H",1,5,1,0,0,0,0,0,0,0,0,"",0,NA,0,0,0,0.452196382428941,0.109809663250366,0.119104335397808,NA,0,0,0,0.324374420759963,0.207612456747405,0.130443507926952,0,4,2.71,13.87,7.74,13.66,41.98,0,9.73,1.71,13.15,10.79,14.45,49.83
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A1522","F",1,6,2,3,0,0,0,0,0,0,0,"",0,NA,0,0.208333333333333,0.285714285714286,0,0,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,0,3.14,14.4,7,14.73,2.71,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A2219","H",1,7,1,0,0,0,0,0,0,0,0,"",0,NA,0,0.298126064735945,0.0622406639004149,0,NA,0.119104335397808,NA,0,0.17056530214425,0.12881064834693,0,NA,0.130443507926952,0,3.14,11.74,24.1,3,0,41.98,0,2.31,20.52,23.29,3.71,0,49.83
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A1229","F",1,8,2,0,0,0,0,0,0,0,0,"",0,0,0,0,0.321691176470588,0,0.125523012552301,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,4,2.71,10.73,10.88,1.71,11.95,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A633","F",1,9,1,0,0,0,0,0,0,0,0,"",0,NA,0.167597765363129,0.174621653084983,0.285714285714286,NA,0,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,0,8.95,8.59,7,0,17.44,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A663","F",1,10,0,0,0,0,0,2,0,1,0,"",0,0,0.401069518716578,0.238744884038199,0,0,NA,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,3.14,3.74,14.66,17.73,2.71,0,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A2232","H",1,11,2,0,0,0,0,0,0,0,0,"",0,NA,0,0.143914473684211,0,0.125523012552301,NA,0.119104335397808,NA,0,0.138121546961326,0,0.207612456747405,NA,0.130443507926952,0,4,24.32,1.71,11.95,0,41.98,0,9.73,25.34,0.31,14.45,0,49.83
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A1089","F",1,12,0,0,0,0,1,0,0,0,0,"",0,0,0,0,0.5,0.218023255813953,0.109809663250366,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,2.71,4,10.73,4,6.88,13.66,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","D26","H",1,13,0,0,1,0,1,1,2,0,1,"",0,0.167597765363129,0,0.151821862348178,0.5,NA,0,0.119104335397808,0.279329608938547,NA,0.144822592324403,0.5,NA,0,0.130443507926952,8.95,1.71,9.88,4,0,17.44,41.98,10.74,0,13.81,3,0,22.28,49.83
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A1899","H",1,14,0,1,0,0,1,0,2,2,0,"",0,0.401069518716578,0.225988700564972,0.125523012552301,0,0,NA,0.119104335397808,0.267379679144385,0.282485875706215,0.203252032520325,0,0,NA,0.130443507926952,3.74,8.85,11.95,14.73,2.71,0,41.98,7.48,5.31,14.76,20.57,1.71,0,49.83
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A2182","H",1,15,2,0,0,0,0,0,0,0,0,"",0,NA,0.135777325186694,0.11037527593819,0,0.167597765363129,NA,0.119104335397808,NA,0.108381502890173,0.0942063118228921,0,0.279329608938547,NA,0.130443507926952,0,14.73,13.59,4.71,8.95,0,41.98,0,13.84,21.23,4.02,10.74,0,49.83
"2014-07-10","KME",2014-07-09,"16:02:00","KME","D61","F",1,16,1,0,0,0,0,0,0,0,1,"",0,NA,0,0,0.5,0.218023255813953,0.109809663250366,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,0,13.44,4,4,6.88,13.66,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","E28","F",1,17,0,0,0,0,1,1,0,2,0,"",0,0,0.191204588910134,0.280112044817927,NA,0,0,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,1.71,15.69,7.14,0,14.73,2.71,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A1424","H",1,18,0,0,0,0,0,0,0,0,0,"",0,0.5,0.401069518716578,0,0.0957854406130268,NA,NA,0.119104335397808,0.5,0.267379679144385,0,0.133392618941752,NA,NA,0.130443507926952,4,3.74,18.58,15.66,0,0,41.98,3,7.48,16.86,22.49,0,0,49.83
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A2132","F",1,19,2,0,0,0,2,1,1,0,1,"",0,0,NA,0.186741363211951,0.218023255813953,0,0.167597765363129,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,10.73,0,10.71,6.88,4.71,8.95,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A2120","F",1,20,0,0,0,0,0,1,0,0,0,"",0,0,0,0.299580587177951,0,0,0,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,3,1.71,16.69,3.14,10.73,6.71,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A1403","F",1,21,2,0,0,0,0,0,0,0,0,"",0,NA,0.5,0.0782064650677789,0.124069478908189,0,NA,0.119104335397808,NA,NA,NA,NA,NA,NA,NA,0,4,19.18,12.09,6.71,0,41.98,0,0,0,0,0,0,0
"2014-07-10","KME",2014-07-09,"16:02:00","KME","A14","H",1,22,0,0,0,0,0,0,0,0,0,"",0,NA,0,0.5,0.143540669856459,0,0.167597765363129,0.119104335397808,NA,0,0.5,0.105708245243129,0,0.271493212669683,0.130443507926952,0,10.73,4,10.45,7.85,8.95,41.98,0,10.84,3,18.92,6.02,11.05,49.83
